# Synthetic poker hand history data for Table 3
# Format: timestamp|table_id|player_id|action|amount|pot
# 6 players: P1, P2, P3, P4, P5, P6
# Includes normal betting patterns and anomalous synchronized bets (hands 7, 12, 18)

# Hand 1 - Normal play
1697520264.5|3|P3|fold|0.0|48.0
1697520265.5|3|P4|fold|0.0|48.0
1697520266.5|3|P5|fold|0.0|48.0
1697520267.5|3|P6|call|24.0|72.0
1697520268.5|3|P6|raise|48.0|120.0

# Hand 16 - Normal play
1697520281.5|3|P2|bet|20.0|20.0
1697520282.5|3|P3|call|20.0|40.0
1697520283.5|3|P4|call|20.0|60.0
1697520284.5|3|P5|call|20.0|80.0
1697520285.5|3|P6|call|20.0|100.0
1697520286.5|3|P1|call|20.0|120.0

# Hand 17 - Normal play
1697520299.5|3|P3|bet|18.0|18.0
1697520300.5|3|P4|call|18.0|36.0
1697520301.5|3|P5|call|18.0|54.0
1697520302.5|3|P6|call|18.0|72.0
1697520303.5|3|P6|raise|36.0|108.0
1697520304.5|3|P1|call|18.0|126.0
1697520305.5|3|P2|call|18.0|144.0
1697520306.5|3|P2|raise|36.0|180.0

# Hand 18 - ANOMALY: P3 and P5 synchronized betting (collusion pattern)
1697520319.5|3|P3|bet|66.0|66.0
1697520320.0|3|P5|raise|132.0|198.0
1697520321.5|3|P1|fold|0.0|198.0
1697520322.5|3|P2|fold|0.0|198.0
1697520323.5|3|P4|fold|0.0|198.0
1697520324.5|3|P6|fold|0.0|198.0
1697520325.0|3|P3|raise|132.0|330.0
1697520325.5|3|P5|call|66.0|396.0

# Hand 19 - Normal play
1697520337.5|3|P5|bet|19.0|19.0
1697520338.5|3|P6|fold|0.0|19.0
1697520339.5|3|P1|fold|0.0|19.0
1697520340.5|3|P2|call|19.0|38.0
1697520341.5|3|P3|call|19.0|57.0
1697520342.5|3|P4|call|19.0|76.0

# Hand 20 - Normal play
1697520355.5|3|P6|bet|23.0|23.0
1697520356.5|3|P1|call|23.0|46.0
1697520357.5|3|P2|fold|0.0|46.0
1697520358.5|3|P3|fold|0.0|46.0
1697520359.5|3|P4|call|23.0|69.0
1697520360.5|3|P5|call|23.0|92.0
